Age,Age_Cohort,Band,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,EEO_Job_Category,Employment_Status,Ethnic_Background,Gender,Generation,Job_Family,Job_Function,Location,Managerial_Employee,Minority,Organization_Tenure_Months,Organization_Tenure,Employee_ID,Employee_Name,Salary,Salary_Range,Employment_Type,Employment_Type_2,High_Potential,Prev_Performance_Rating,Prev_Successor,Successor,Successor_Duration,Successor_Readiness,Curr_Performance_Rating,Org_Unit_Level_1,Org_Unit_Level_2,Org_Unit_Level_3,Flight_Risk_Grouping,1_Flight_Risk_Driver,1_Flight_Risk_Driver_Value,2_Flight_Risk_Driver,2_Flight_Risk_Driver_Value,3_Flight_Risk_Driver,3_Flight_Risk_Driver_Value,Flight_Risk
28,25-29,Unallocated,Yes,High,Medium,Yes,Professionals,Inactive or Other,Caucasian,Female,Generation Y,Business Ops Profs,Engineering / Technical,North America,Non-Managerial,Non-Minority,48,4 Years,ENG_33395ABC,Jodie Robbins,50000,$50k-<$60k,Full-Time,Regular,Yes,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Energy and Utilities,Corporate Services,Human Resources,Low,Age (Years),26-41,Band,Unallocated,Organization Tenure (Months),28-62,0
29,25-29,Unallocated,No,Low,High,No,Professionals,Active,Caucasian,Male,Generation Y,Directors/Senior Managers,Sales,Europe,Non-Managerial,Non-Minority,2,<3 Months,FIN_43967,Bradley Loffredo,85000,$80k-<$100k,Full-Time,Temporary,No,Significantly Exceeds Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,International Affairs,Imports,Low,Average Hours,31-35,City,Unallocated,Age (Years),26-41,0
44,40-44,Unallocated,Yes,Medium,Low,Yes,Sales Workers,Active,Caucasian,Male,Generation X,Account Managers (Sales),Customer Service,North America,Non-Managerial,Non-Minority,120,10 Years,HTH_33360ABC,Kevin Palmen,70000,$60k-<$80k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Significantly Exceeds Expectations,Healthcare,Corporate Services,Health and Safety,Low,Band,Unallocated,Ethnic Background,Caucasian,Age (Years),42-61,0
37,35-39,H-04-Hourly Grade 04,No,Medium,Medium,No,Officials and Administrators,Active,Caucasian,Male,Generation X,Administrative Support,Business Development,Asia Pacific,Non-Managerial,Non-Minority,2,<3 Months,69114,Kevin Qiang,4900,<$5k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Corporate,Unallocated,Unallocated,Unallocated,Unallocated,,Unallocated,,Unallocated,,0
52,50-54,Unallocated,Yes,Medium,Medium,Yes,1st/Mid Level Officials & Mgrs,Active,Caucasian,Male,Late Boomers,Directors/Senior Managers,Customer Service,North America,Managerial,Non-Minority,48,4 Years,HTH_33006ABC,Anton Malinoski,120000,$100k+,Full-Time,Temporary,No,Significantly Exceeds Expectations,Successor - Not ready yet,Not identified as Successor,Unallocated,Unallocated,Failed to Meet Expectations,Healthcare,Corporate Services,Services Support,Low,Average Hours,40+,Position Tenure (Months),63-185,Age (Years),42-61,0
53,50-54,Unallocated,Yes,Low,Low,Yes,Office and Clerical,Active,Caucasian,Male,Late Boomers,Administrative Support,Sales,North America,Non-Managerial,Non-Minority,120,10 Years,GOV_92029861ABC,Michael Rueffer,50000,$50k-<$60k,Full-Time,Temporary,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of Inspector General,Evaluation and Inspections,Low,Average Hours,40+,Band,Unallocated,Ethnic Background,Caucasian,0
20,20-24,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Store Operations,Europe,Non-Managerial,Non-Minority,96,8 Years,RET_DK237,Jeffrey McMahon,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Retail,Operations,Planning and Quality Control,Low,Generation,Generation Y (1979 -,Position Tenure (Months),28-62,Age (Years),0-25,0
16,<20,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Sales,Europe,Non-Managerial,Non-Minority,60,5 Years,FIN_DK202,Chrsitopher Collyer,85000,$80k-<$100k,Full-Time,Regular,No,Exceeds Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Sales and Marketing,Product Management,Low,Age (Years),0-25,Generation,Generation Y (1979 -,Band,Unallocated,0
32,30-34,Unallocated,Yes,High,High,Yes,Professionals,Active,Caucasian,Female,Generation Y,Business Ops Profs,Sales,North America,Non-Managerial,Non-Minority,96,7 Years,GOV_10503ABC,Allison Robitzer,40000,$40k-<$50k,Full-Time,Regular,No,Significantly Exceeds Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Significantly Exceeds Expectations,Government,Office of the Secretary,Financial Management Service,Medium,Average Hours,40+,Band,Unallocated,State,Washington,0
56,55-59,Unallocated,No,Low,Medium,No,1st/Mid Level Officials & Mgrs,Active,Caucasian,Male,Late Boomers,Directors/Senior Managers,Sales,North America,Managerial,Non-Minority,108,9 Years,GOV_92027708,Jordan Byrd,120000,$100k+,Full-Time,Regular,No,Failed to Meet Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of Inspector General,Audit Services,Low,Average Hours,40+,Age (Years),42-61,Band,Unallocated,0
16,<20,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Sales,Europe,Non-Managerial,Non-Minority,15,15-<18 Months,FIN_DK263,David Kane,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,IT,Network Communication,Medium,Average Hours,36-40,Band,Unallocated,Organization Tenure (Months),63-185,0
29,25-29,Unallocated,Yes,Low,Low,Yes,Sales Workers,Active,Caucasian,Female,Generation Y,Account Managers (Sales),Sales,Asia Pacific,Non-Managerial,Non-Minority,72,6 Years,FIN_92031114,Kristina McConnell,50000,$50k-<$60k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Customer Relations,Customer Support,Low,Band,Unallocated,Position Tenure (Months),63-185,Age (Years),26-41,0
46,45-49,Unallocated,No,Low,Low,No,Sales Workers,Inactive or Other,Caucasian,Male,Generation X,Account Managers (Sales),Sales,North America,Non-Managerial,Non-Minority,34,30-<36 Months,GOV_48950,Caleb Thompson,120000,$100k+,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Successor - Not ready yet,<1 Year,2-3 Years,Meets Expectations,Government,Office of Inspector General,Audit Services,Low,Band,Unallocated,Organization Tenure (Months),28-62,State,Washington,1
37,35-39,Unallocated,Yes,Medium,Low,Yes,Office and Clerical,Active,Black or African American,Female,Generation X,Administrative Support,Engineering / Technical,Asia Pacific,Non-Managerial,Minority,60,5 Years,ENG_24938ABC,Dalexysis Malvoisin,30000,$30k-<$40k,Full-Time,Regular,Yes,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Energy and Utilities,Customer Relations,Customer Support,Medium,Band,Unallocated,Ethnic Background,Black or African Ame,State,Bangalore,0
49,45-49,Unallocated,Yes,Medium,Medium,Yes,Sales Workers,Active,Caucasian,Male,Generation X,Account Managers (Sales),Sales,North America,Non-Managerial,Non-Minority,108,9 Years,GOV_34034DEF,Adam Rogich,70000,$60k-<$80k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of the Secretary,Human Resources,Low,Average Hours,40+,City,Seattle,Generation,Generation X (1964 -,0
30,30-34,Unallocated,No,Medium,High,No,Professionals,Active,Caucasian,Male,Generation Y,Business Ops Profs,Store Operations,Europe,Non-Managerial,Non-Minority,2,<3 Months,clack1,Chris Lack,50000,$50k-<$60k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Retail,Corporate Services,Finance,High,Band,Unallocated,Age (Years),26-41,State,London,0
38,35-39,Unallocated,No,Low,High,No,1st/Mid Level Officials & Mgrs,Active,Caucasian,Female,Generation X,Directors/Senior Managers,Engineering / Technical,North America,Non-Managerial,Non-Minority,148,14 Years,ENG_92027062,Tess Albright,120000,$100k+,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Energy and Utilities,Operations,Field Support,Medium,Band,Unallocated,Position Tenure (Months),186+,Ethnic Background,Caucasian,0
24,20-24,Unallocated,Yes,Low,Medium,Yes,Professionals,Active,Caucasian,Male,Generation Y,Business Ops Profs,Sales,North America,Non-Managerial,Non-Minority,11,9-<12 Months,GOV_83322ABC,Kyle Simpkins,40000,$40k-<$50k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of Policy and Planning,Planning and Forecasting,Low,Average Hours,40+,City,Port Angeles,Generation,Generation Y (1979 -,0
55,55-59,Unallocated,No,Unallocated,Unallocated,No,Professionals,Inactive or Other,Caucasian,Male,Late Boomers,Business Ops Profs,Store Operations,Asia Pacific,Non-Managerial,Non-Minority,48,4 Years,RET_32474,Phillip Monroe,120000,$100k+,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Retail,Customer Services,Department Personel,High,Average Hours,40+,Age (Years),42-61,City,Unallocated,1
38,35-39,Unallocated,No,Low,High,No,Sales Workers,Active,Caucasian,Female,Generation X,Account Managers (Sales),Sales,Europe,Managerial,Non-Minority,108,9 Years,FIN_92027625,Monica Ward,120000,$100k+,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Human Resources,Corporate Services,Medium,Band,Unallocated,Organization Tenure (Months),63-185,Ethnic Background,Caucasian,0
16,<20,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Sales,Europe,Non-Managerial,Non-Minority,120,10 Years,FIN_DK418,Jordan Arnaud,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Customer Relations,Customer Support,Low,Age (Years),0-25,Average Hours,0-20,Generation,Generation Y (1979 -,0
31,30-34,Unallocated,Yes,Medium,Medium,No,Sales Workers,Active,Caucasian,Female,Generation Y,Account Managers (Sales),Sales,North America,Non-Managerial,Non-Minority,60,5 Years,GOV_19287,Herma Osborn,50000,$50k-<$60k,Full-Time,Regular,Yes,Significantly Exceeds Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Significantly Exceeds Expectations,Government,Office of General Counsel,Health Law,Low,Band,Unallocated,Ethnic Background,Caucasian,Employment Type,Full-Time-Regular,0
16,<20,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Sales,Europe,Non-Managerial,Non-Minority,24,24-<30 Months,FIN_DK133,Brett Medley,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Sales and Marketing,Product Management,Low,Band,Unallocated,Age (Years),0-25,State,Paris,0
16,<20,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Sales,Europe,Non-Managerial,Non-Minority,132,11 Years,FIN_DK337,Mark Buckman,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Corporate,Operations,Supply Chain,Medium,Age (Years),0-25,Position Tenure (Months),28-62,Band,Unallocated,0
48,45-49,H-03-Hourly Grade 03,No,Medium,Medium,Yes,Skilled Craft,Active,Caucasian,Male,Generation X,Information Systems Profs,Business Development,South America,Non-Managerial,Non-Minority,2,<3 Months,104006,Francisco Silva,20000,$20k-<$30k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Corporate,Unallocated,Unallocated,Unallocated,Unallocated,,Unallocated,,Unallocated,,0
55,55-59,GR-03-Salary Grade 03,No,Medium,Medium,Yes,Officials and Administrators,Active,Caucasian,Female,Late Boomers,Administrative Support,Corporate,Europe,Non-Managerial,Non-Minority,148,14 Years,102013,Virginia Poirot,30000,$30k-<$40k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Corporate,Unallocated,Unallocated,Unallocated,Unallocated,,Unallocated,,Unallocated,,0
29,25-29,Unallocated,No,Low,Low,Yes,Sales Workers,Active,Caucasian,Female,Generation Y,Account Managers (Sales),Customer Service,North America,Non-Managerial,Non-Minority,48,4 Years,HTH_33469,Lauren Long,40000,$40k-<$50k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Successor - Not ready yet,<1 Year,2-3 Years,Significantly Exceeds Expectations,Healthcare,Corporate Services,Legal,Medium,Average Hours,40+,Band,Unallocated,Position Tenure (Months),63-185,0
39,35-39,Unallocated,Yes,High,High,No,Exe/Snr Level Officials & Mgrs,Active,Caucasian,Female,Generation X,Executives,Engineering / Technical,Asia Pacific,Managerial,Non-Minority,36,3 Years,ENG_43703ABC,Katherine Slaughter,120000,$100k+,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Exceeds Expectations,Energy and Utilities,Customer Relations,Customer Support,Low,Band,Unallocated,Ethnic Background,Caucasian,State,Bangalore,0
54,50-54,Unallocated,Yes,Low,Medium,Yes,Sales Workers,Active,Caucasian,Male,Late Boomers,Account Managers (Sales),Sales,North America,Non-Managerial,Non-Minority,48,4 Years,GOV_33484DEF,George Linden,70000,$60k-<$80k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of Public Affairs and Communication,Public Relations,Low,Average Hours,40+,Generation,Late Boomers (1955 -,Band,Unallocated,0
52,50-54,Unallocated,Yes,Low,Medium,Yes,Sales Workers,Active,Caucasian,Male,Late Boomers,Account Managers (Sales),Engineering / Technical,Asia Pacific,Non-Managerial,Non-Minority,240,20 Years,ENG_33621,Thomas Spitzack,70000,$60k-<$80k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Energy and Utilities,Corporate Services,Information Technology,Low,Average Hours,36-40,Position Tenure (Months),186+,Generation,Late Boomers (1955 -,0
60,60-64,Unallocated,No,Low,Medium,No,Sales Workers,Active,Caucasian,Male,Late Boomers,Account Managers (Sales),Customer Service,North America,Non-Managerial,Non-Minority,132,11 Years,HTH_92027628,Marvin Ridgway,70000,$60k-<$80k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Significantly Exceeds Expectations,Healthcare,Customer Services,Telecommunications Support,Medium,Age (Years),42-61,Band,Unallocated,Generation,Early Boomers (1946,0
39,35-39,Unallocated,No,Low,Low,Yes,Professionals,Active,Caucasian,Male,Generation X,Directors/Senior Managers,Sales,North America,Non-Managerial,Non-Minority,96,8 Years,GOV_92028058DEF,Peter Chivers,85000,$80k-<$100k,Full-Time,Regular,No,Meets Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Government,Office of Inspector General,Investigation,Low,Average Hours,0-20,Age (Years),26-41,Band,Unallocated,0
38,35-39,Unallocated,No,Low,Medium,No,Professionals,Active,Caucasian,Female,Generation X,Information Systems Profs,Customer Service,North America,Non-Managerial,Non-Minority,2,<3 Months,HTH_92028859ABC,Maddilyn Deforrest,40000,$40k-<$50k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Healthcare,Nursing,Outpatient,Medium,Generation,Generation X (1964 -,Band,Unallocated,Age (Years),26-41,0
39,35-39,Unallocated,Yes,Low,Low,Yes,Sales Workers,Active,Caucasian,Male,Generation X,Account Managers (Sales),Sales,North America,Non-Managerial,Non-Minority,204,17 Years,GOV_92026437,Bryan Turner,50000,$50k-<$60k,Full-Time,Regular,No,Significantly Exceeds Expectations,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Significantly Exceeds Expectations,Government,Office of General Counsel,Health Law,Low,Average Hours,40+,Age (Years),26-41,Position Tenure (Months),186+,0
32,30-34,Unallocated,Yes,Unallocated,Unallocated,Yes,Professionals,Active,Black or African American,Female,Generation Y,Business Ops Profs,Engineering / Technical,North America,Non-Managerial,Minority,11,9-<12 Months,ENG_83320ABC,Lesia Menier,50000,$50k-<$60k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Meets Expectations,Energy and Utilities,Operations,Field Support,Low,Average Hours,40+,Band,Unallocated,Position Tenure (Months),28-62,0
20,20-24,Unallocated,Yes,High,High,Yes,Office and Clerical,Active,Caucasian,Male,Generation Z,Administrative Support,Store Operations,Europe,Non-Managerial,Non-Minority,96,8 Years,RET_DK55,Leland Ryan,85000,$80k-<$100k,Full-Time,Regular,No,Not Rated,Not identified as Successor,Not identified as Successor,Unallocated,Unallocated,Not Rated,Retail,Operations,Planning and Quality Control,Low,Position Tenure (Months),28-62,Age (Years),0-25,Band,Unallocated,0
