Customer ID,Customer Name,Customer_Segment,Sector,Country,Customer_Status,Annual_Speed,Length_Of_Sales_Cycle,Product_Name,Highest_Contract_Level,Compelling_Event,RFP,Sales_Engineer_Engaged,Services_Included,Customer_Meeting,License,Contacts,Opportunity_Value
3520,Thomas World Distribution CRL,Fortune500,Manufacturing,Japan,current customer,Small,1 Year,Security,C-Level,Yes,Yes,Yes,Yes,21,518,53,139000
3521,Company World Incorporated CRL,SMB,Manufacturing,France,prospect,Medium,6 Months,Security,Manager Level,No,Yes,No,No,10,64,39,49000
3522,Compu Tech CRL,SMB,Retail,Germany,prior customer,Medium,6 Months,Application Server,Manager Level,Yes,No,Yes,Yes,6,275,19,50000
3523,Alexander Inc. CRL,SMB,Finserv,North America,current customer,Small,1 Year,CRM,C-Level,Yes,No,Yes,No,39,286,24,145000
3524,Karl Smith CRL,Enterprise,Construction,Germany,prior customer,Small,1 Month,Application Server,Manager Level,No,Yes,Yes,Yes,8,76,88,75000
3525,Hallmann Anlagenbau GmbH CRL,SMB,Healthcare,Italy,prospect,Big,6 Months,Portal,Manager Level,Yes,Yes,Yes,Yes,26,125,109,27000
3526,RIWA Headquarters CRL,SMB,Apparel,Russia,prospect,Medium,6 Months,CRM,Individual Contributor Level,No,Yes,Yes,Yes,22,127,144,46000
3527,RIWA Regional Storage Trenton CRL,Enterprise,Goods,Italy,prior customer,Large,2 Years,Database,Individual Contributor Level,No,Yes,Yes,No,20,282,127,37000
3528,RIWA Regional Warehouse Denver CRL,Enterprise,Retail,UK,prior customer,Medium,18 Months,Database,Manager Level,No,No,Yes,No,17,115,84,39000
3529,Flatter & Asche AG CRL,Enterprise,Apparel,Brazil,current customer,Large,6 Months,Database,C-Level,Yes,No,No,Yes,7,114,10,47000
3530,Andrew Sands CRL,SMB,Apparel,Italy,prospect,Big,2 Years,Portal,C-Level,No,No,No,No,30,30,122,28000
3531,John Taylor CRL,SMB,Healthcare,North America,current customer,Huge,6 Months,Application Server,Individual Contributor Level,Yes,Yes,Yes,Yes,21,110,57,48000
3532,Zuber AG CRL,Fortune500,Finserv,Japan,current customer,Huge,1 Year,Security,C-Level,No,Yes,No,No,47,480,169,142000
3533,Feuerwehr Tuning AG CRL,Enterprise,Manufacturing,Japan,prior customer,Big,6 Months,ERP,C-Level,Yes,No,Yes,Yes,19,160,102,53000
3534,Walther Maschinenbau GmbH CRL,Enterprise,Finserv,China,prior customer,Big,18 Months,ERP,Manager Level,Yes,Yes,Yes,Yes,18,166,30,75000
3535,Schnelle Feuerwehr CRL,Fortune500,Manufacturing,Japan,current customer,Large,1 Year,ERP,C-Level,No,Yes,Yes,No,36,552,32,154000
3536,Einmalkunde CRL,Fortune500,Consumer Product,India,prospect,Medium,1 Month,Identity Server,Manager Level,No,Yes,No,Yes,31,119,91,15000
3537,PR Electronics France CRL,Enterprise,Finserv,Germany,prospect,Large,1 Month,ERP,Individual Contributor Level,Yes,Yes,No,No,22,54,122,15000
3538,Global Industries PLC CRL,Enterprise,Consumer Product,North America,current customer,Big,1 Month,Database,Individual Contributor Level,Yes,No,No,No,26,50,78,31000
3539,The Wine Consignee Inc. CRL,Fortune500,Consumer Product,North America,prior customer,Small,1 Year,Analytics,Individual Contributor Level,Yes,Yes,Yes,Yes,10,262,88,43000
3540,BZ Wines Inc. CRL,Enterprise,Apparel,Germany,prospect,Large,1 Month,CRM,C-Level,Yes,No,Yes,No,21,122,154,55000
3541,IDES US Inc. CRL,Enterprise,Manufacturing,China,prior customer,Big,1 Month,CRM,C-Level,No,No,No,Yes,7,188,155,53000
3542,Wal-Mart CRL,Fortune500,Healthcare,UK,current customer,Big,1 Year,Portal,C-Level,Yes,Yes,No,Yes,38,207,116,138000
3543,IDONWANAPAY  Stores CRL,Enterprise,Retail,Japan,prior customer,Medium,18 Months,Portal,C-Level,No,No,Yes,Yes,15,239,13,67000
3544,Super-Mart CRL,Fortune500,Construction,France,current customer,Large,1 Year,CRM,C-Level,No,No,No,No,37,349,126,144000
3545,Krogertsens CRL,Enterprise,Construction,India,prospect,Medium,1 Year,CRM,C-Level,No,No,Yes,No,6,85,67,58000
3545,Krogertsens CRL,SMB,Consumer Product,Brazil,prospect,Small,6 Months,Portal,Individual Contributor Level,Yes,Yes,No,No,10,93,126,13000
3546,Mamoun Darkazanli CRL,Fortune500,Manufacturing,Italy,prior customer,Medium,18 Months,CRM,Manager Level,No,No,No,No,25,164,96,66000
3547,Software Warehouse CRL,SMB,Retail,Italy,current customer,Small,6 Months,Security,Individual Contributor Level,No,No,No,No,11,34,63,27000
3548,Gourmet Market CRL,Fortune500,Retail,Italy,current customer,Small,1 Year,Analytics,C-Level,No,No,Yes,No,17,63,106,11000
3536,Einmalkunde CRL,Enterprise,Healthcare,Germany,prospect,Small,2 Years,Portal,C-Level,Yes,No,No,Yes,22,181,22,74000
3549,Muster Kunde CRL,Enterprise,Healthcare,Italy,prior customer,Big,1 Year,Web Server,C-Level,Yes,No,Yes,No,15,68,67,47000
3550,Cliente 2 CRL,Fortune500,Manufacturing,Japan,current customer,Medium,1 Year,Database,C-Level,Yes,Yes,No,No,46,325,76,148000
3551,Havers  Inc. CRL,SMB,High tech,India,current customer,Huge,1 Month,Analytics,Individual Contributor Level,Yes,Yes,No,No,25,78,41,33000
3552,REMA Superstore CRL,SMB,Finserv,France,prior customer,Huge,1 Year,CRM,Individual Contributor Level,Yes,No,No,Yes,13,113,75,20000
3553,01Megastore CRL,Enterprise,Construction,Japan,current customer,Small,6 Months,Portal,C-Level,No,No,No,No,12,291,106,58000
3554,06MegaStore CRL,Enterprise,Healthcare,Japan,prior customer,Small,1 Year,CRM,Manager Level,No,Yes,Yes,No,25,134,40,67000
3555,Carmella Credit CRL,SMB,Finserv,India,prospect,Huge,2 Years,Web Server,C-Level,Yes,No,No,Yes,20,113,18,38000
3556,Havers Inc CRL,Enterprise,Retail,France,prior customer,Big,18 Months,Database,C-Level,No,No,No,Yes,13,118,111,51000
3557,Computer Systems CRL,SMB,Apparel,UK,prospect,Huge,1 Year,ERP,C-Level,No,Yes,No,No,22,146,24,34000
3558,Dynamic Industries CRL,Fortune500,Apparel,India,current customer,Medium,1 Year,Analytics,C-Level,No,Yes,Yes,Yes,34,360,145,131000
3559,Antipolis CRL,Enterprise,Construction,China,current customer,Medium,18 Months,Analytics,C-Level,Yes,Yes,No,No,14,259,98,43000
3560,Praxis Dr. M³ller CRL,Enterprise,Apparel,Brazil,prior customer,Medium,1 Year,Web Server,Manager Level,Yes,Yes,Yes,No,27,274,39,45000
3561,Praxis Dr. Ernst & Dr. Weissing CRL,SMB,Construction,Russia,prospect,Huge,18 Months,ERP,Manager Level,Yes,No,No,Yes,7,133,107,47000
3562,Praxis Dr. Rot CRL,SMB,Consumer Product,China,current customer,Large,1 Month,Analytics,Manager Level,Yes,No,No,No,31,146,61,43000
3563,REMA WH Regensburg CRL,Enterprise,Construction,North America,prior customer,Huge,6 Months,Portal,C-Level,Yes,Yes,No,Yes,7,242,91,74000
3564,Ernst Brinkmann KG CRL,SMB,Retail,France,prospect,Small,1 Year,Application Server,C-Level,No,No,No,Yes,19,124,87,20000
3565,Builders Depot CRL,SMB,Consumer Product,Brazil,prior customer,Large,6 Months,CRM,Individual Contributor Level,No,Yes,Yes,Yes,17,124,70,21000
3566,Clinton Industries CRL,SMB,Apparel,Italy,prospect,Large,2 Years,Security,Manager Level,Yes,Yes,No,No,11,124,129,40000
3567,American Security Company CRL,Fortune500,Goods,Italy,current customer,Medium,1 Year,Application Server,C-Level,Yes,Yes,Yes,Yes,35,224,179,149000
3568,Century Software.Com CRL,SMB,Finserv,India,prospect,Medium,1 Month,Portal,Manager Level,No,Yes,No,Yes,21,22,153,25000
3569,Web Design Studio CRL,Enterprise,Consumer Product,India,prior customer,Small,6 Months,Security,Manager Level,No,No,Yes,No,26,83,14,75000
3570,Titan Manufacturing CRL,Enterprise,Finserv,France,prior customer,Large,1 Year,Identity Server,Manager Level,No,No,Yes,No,23,177,41,38000
3571,Holden & Associates CRL,Enterprise,Goods,France,prior customer,Big,1 Year,Database,C-Level,Yes,No,No,Yes,18,197,148,73000
3572,Milton & Milton CRL,SMB,Consumer Product,Japan,prior customer,Large,6 Months,CRM,Manager Level,Yes,Yes,No,Yes,3,58,120,48000
3573,Brighton Inc CRL,SMB,Construction,France,prospect,Huge,1 Month,Analytics,Individual Contributor Level,No,No,No,No,25,72,93,23000
3574,Sunburst Inc CRL,Enterprise,Construction,China,prospect,Huge,6 Months,Application Server,C-Level,Yes,Yes,No,No,18,99,77,71000
3575,Matrax CRL,Fortune500,High tech,India,current customer,Big,1 Year,Identity Server,C-Level,Yes,No,No,No,42,234,41,159000
3576,JMart CRL,SMB,Goods,India,prospect,Huge,2 Years,CRM,C-Level,No,No,No,Yes,6,63,104,49000
3577,Hall Manufacturing CRL,SMB,Consumer Product,China,prospect,Large,2 Years,CRM,Individual Contributor Level,No,Yes,Yes,No,23,79,33,21000
3578,Heiner Schmidtmann CRL,SMB,Retail,China,prospect,Medium,1 Year,Application Server,Manager Level,No,No,Yes,Yes,22,58,143,43000
3579,Rema Store 1010 CRL,SMB,Goods,Germany,prospect,Small,6 Months,CRM,Individual Contributor Level,No,Yes,Yes,No,20,40,70,38000
3580,Jim┤s Mart 1026 CRL,SMB,Construction,North America,prospect,Medium,18 Months,Security,Manager Level,No,No,No,No,20,58,44,30000
3581,Fred Miller CRL,Enterprise,Consumer Product,Germany,prior customer,Medium,2 Years,Database,Manager Level,Yes,No,No,Yes,27,66,123,53000
3582,vNet CRL,SMB,Healthcare,Brazil,current customer,Small,1 Month,Analytics,Individual Contributor Level,Yes,Yes,Yes,Yes,17,47,10,15000
3583,Data Corp. CRL,Enterprise,Retail,Germany,prior customer,Small,6 Months,Database,Individual Contributor Level,Yes,No,Yes,No,7,111,25,50000
3584,Second Source CRL,SMB,Manufacturing,UK,prospect,Large,1 Month,Security,C-Level,Yes,Yes,Yes,No,15,106,53,28000
3585,xNET CRL,SMB,Construction,Russia,prospect,Huge,6 Months,Analytics,Manager Level,No,Yes,No,Yes,8,42,49,34000
3586,World PC Inc. CRL,Fortune500,Retail,Russia,current customer,Huge,2 Years,Web Server,C-Level,Yes,No,Yes,No,17,130,34,48000
3587,Avnet Electronics CRL,Fortune500,Finserv,Russia,current customer,Large,1 Year,Analytics,C-Level,No,No,Yes,Yes,47,489,37,129000
3588,Brazil Technologies CRL,Enterprise,Manufacturing,Russia,prior customer,Huge,1 Year,Portal,Manager Level,No,No,Yes,No,25,183,55,47000
3589,EC Enterprises CRL,Fortune500,Retail,China,current customer,Big,1 Year,Web Server,C-Level,Yes,No,No,No,16,185,110,150000
3590,Microwell CRL,Enterprise,Finserv,UK,current customer,Small,6 Months,Portal,Manager Level,No,No,No,Yes,23,224,138,54000
3591,Industrie Dynamique CRL,Enterprise,Manufacturing,India,prior customer,Huge,1 Year,Identity Server,Manager Level,Yes,No,Yes,No,17,223,36,43000
3592,Abidon Corp CRL,SMB,Finserv,Russia,prospect,Large,6 Months,CRM,C-Level,Yes,Yes,Yes,No,29,106,54,56000
3593,Greentree Enterprise CRL,Fortune500,Construction,Brazil,current customer,Large,1 Year,Application Server,C-Level,No,Yes,No,Yes,46,573,118,173000
3594,Timco Corporation CRL,Fortune500,Consumer Product,China,current customer,Medium,1 Year,Database,C-Level,Yes,No,No,Yes,49,256,55,169000
3595,Rawlings Group CRL,SMB,High tech,North America,prospect,Small,6 Months,Analytics,Manager Level,Yes,No,Yes,Yes,13,84,19,44000
3596,Landstar Corp CRL,Enterprise,Construction,Japan,prior customer,Large,1 Year,Application Server,Manager Level,Yes,No,No,Yes,28,219,44,70000
3597,Tom Little CRL,Enterprise,Manufacturing,China,current customer,Small,1 Year,Identity Server,Manager Level,No,No,Yes,No,24,123,36,39000
3598,LORI WINTER CRL,Enterprise,Finserv,China,prior customer,Small,1 Year,Database,Individual Contributor Level,Yes,No,Yes,No,8,200,137,37000
3599,MARIE WITENBURG CRL,Enterprise,Consumer Product,Russia,prior customer,Medium,2 Years,CRM,C-Level,Yes,No,No,Yes,9,223,128,63000
3600,MARIE ZDROK CRL,Enterprise,Construction,Japan,prior customer,Medium,18 Months,CRM,Manager Level,Yes,Yes,No,Yes,22,79,99,44000
3601,LORI ZINNY CRL,SMB,Manufacturing,North America,prior customer,Huge,2 Years,Web Server,Manager Level,No,No,No,No,2,90,100,33000
3602,JANET ZUSSIN CRL,Enterprise,Consumer Product,North America,current customer,Medium,1 Month,Security,C-Level,No,Yes,No,Yes,20,78,149,37000
3603,JANE CASTILLO CRL,SMB,Construction,Brazil,prior customer,Big,1 Month,Security,Individual Contributor Level,No,Yes,Yes,No,12,65,43,48000
3604,JANE SANCHEZ CRL,Enterprise,Manufacturing,Russia,prior customer,Huge,6 Months,Database,Individual Contributor Level,No,No,No,No,29,117,113,55000
3605,P. Baker CRL,Enterprise,Apparel,Italy,current customer,Large,1 Month,Application Server,Manager Level,Yes,No,No,No,28,188,99,47000
3606,ALAN FAITH CRL,Fortune500,Construction,France,current customer,Large,1 Year,Analytics,C-Level,No,No,No,No,37,543,76,185000
3607,ALAN FARRAR CRL,Fortune500,Apparel,Russia,current customer,Big,1 Year,Security,C-Level,No,No,Yes,Yes,48,211,103,159000
3608,JAMES FERENCY CRL,SMB,Healthcare,Germany,prior customer,Small,18 Months,CRM,C-Level,No,Yes,Yes,Yes,15,211,134,51000
3609,BILL FERNANCE CRL,SMB,Construction,France,prospect,Big,1 Month,Identity Server,Manager Level,Yes,No,No,No,27,112,49,46000
3610,BILL FERRARA CRL,SMB,Goods,UK,prospect,Big,1 Month,Portal,C-Level,Yes,No,No,No,3,148,123,26000
3611,ALAN FINER CRL,SMB,Healthcare,Japan,prospect,Large,1 Month,CRM,Manager Level,No,No,Yes,Yes,25,45,73,32000
3612,JAMES GRUPER CRL,Enterprise,Manufacturing,France,prior customer,Big,18 Months,Analytics,Manager Level,No,Yes,Yes,Yes,28,205,46,59000
3613,JOHN GRÍNROS CRL,SMB,Construction,Italy,prospect,Huge,1 Month,Identity Server,Manager Level,Yes,No,No,No,10,29,55,20000
3614,ALAN GUETTEL CRL,Enterprise,Consumer Product,Japan,prior customer,Large,1 Year,ERP,C-Level,No,No,No,No,6,210,41,63000
3615,BEN GUIER CRL,SMB,Retail,North America,prospect,Large,6 Months,Application Server,Manager Level,No,Yes,No,No,23,123,43,41000
3616,ALAN GWARA CRL,Fortune500,Finserv,France,current customer,Large,1 Year,CRM,C-Level,No,Yes,No,No,32,369,23,148000
3617,Mark Miller CRL,SMB,High tech,Russia,prospect,Small,1 Month,Identity Server,Manager Level,No,Yes,Yes,No,3,109,32,36000
3618,Peter Hoffman CRL,Fortune500,Retail,China,current customer,Big,6 Months,Analytics,C-Level,No,Yes,No,No,9,97,125,61000
3619,Scott Parker CRL,Enterprise,Apparel,Brazil,prior customer,Big,6 Months,Portal,Manager Level,No,Yes,Yes,No,15,158,103,42000
3620,Tandra CRL,SMB,Apparel,Japan,current customer,Small,18 Months,ERP,Manager Level,Yes,No,No,Yes,7,61,139,34000
3621,Pascal Roberts CRL,SMB,Retail,Russia,current customer,Large,1 Month,Portal,Individual Contributor Level,Yes,No,Yes,Yes,20,148,20,43000
3622,Kim Possible Inc. - East CRL,Enterprise,Healthcare,China,prior customer,Huge,6 Months,ERP,C-Level,No,Yes,Yes,Yes,18,211,129,51000
3623,Nelson Tax & Associates SL,SMB,Manufacturing,Italy,prior customer,Big,1 Month,Database,Manager Level,Yes,No,Yes,No,27,66,55,42000
3624,Emma Bull SL,SMB,High tech,North America,current customer,Medium,18 Months,Application Server,Manager Level,Yes,No,No,No,30,60,27,48000
3625,John Evans SL,SMB,Consumer Product,Russia,current customer,Big,18 Months,Analytics,C-Level,Yes,Yes,Yes,Yes,8,285,121,43000
3626,Roger Zahn SL,SMB,Apparel,Japan,current customer,Big,1 Year,Application Server,Manager Level,No,No,No,No,9,141,13,30000
3627,Robert Jensen SL,SMB,High tech,Brazil,current customer,Large,6 Months,Application Server,Manager Level,Yes,No,No,Yes,25,147,78,36000
3628,Charles Scott SL,Fortune500,High tech,Japan,current customer,Medium,1 Year,Portal,C-Level,Yes,Yes,No,Yes,30,318,122,171000
3629,Joe Masson SL,Fortune500,Retail,UK,current customer,Medium,1 Year,Analytics,C-Level,No,Yes,No,No,24,233,77,150000
3630,Tracy Collins SL,Enterprise,Retail,Japan,prior customer,Big,1 Month,Application Server,Manager Level,No,No,Yes,Yes,6,133,151,71000
3631,Alex Lynch SL,Enterprise,Construction,Germany,current customer,Medium,1 Year,Web Server,C-Level,Yes,No,No,Yes,5,76,47,75000
3632,Steve Martin SL,Enterprise,Apparel,Russia,prior customer,Huge,6 Months,Security,C-Level,Yes,No,No,No,22,117,107,61000
3633,Agnes Varda SL,Enterprise,Manufacturing,Japan,prior customer,Large,6 Months,Security,C-Level,Yes,No,Yes,No,25,223,28,50000
3634,Albert Brooks SL,Fortune500,Healthcare,China,current customer,Huge,1 Year,Identity Server,C-Level,Yes,Yes,Yes,No,21,295,65,172000
3635,Edward Burns SL,Enterprise,Retail,Russia,prior customer,Small,6 Months,Identity Server,C-Level,No,No,Yes,No,18,277,9,71000
3636,Peter King SL,SMB,Consumer Product,France,prospect,Big,6 Months,CRM,Individual Contributor Level,No,No,No,Yes,25,24,73,30000
3637,Janett Adams SL,Fortune500,Construction,Italy,current customer,Medium,1 Year,ERP,C-Level,Yes,Yes,Yes,Yes,27,438,83,184000
3638,David Lynch SL,Enterprise,Finserv,China,prior customer,Medium,18 Months,CRM,Individual Contributor Level,Yes,No,Yes,No,11,281,76,72000
3639,Ronald Bey SL,Enterprise,Apparel,China,prospect,Small,6 Months,ERP,Manager Level,No,No,No,Yes,11,54,140,48000
3640,Becker Berlin SL,Fortune500,Finserv,India,current customer,Large,1 Year,Security,C-Level,Yes,No,No,No,16,246,47,154000
3641,Lampen-Markt GmbH SL,Enterprise,Retail,India,prospect,Large,6 Months,Identity Server,Individual Contributor Level,Yes,Yes,Yes,Yes,10,155,100,73000
3642,Omega Soft-Hardware Markt SL,Fortune500,Manufacturing,India,current customer,Huge,1 Year,Security,C-Level,Yes,Yes,Yes,Yes,35,319,158,131000
3643,Autohaus Franzl GmbH SL,Enterprise,Finserv,Germany,current customer,Big,1 Year,Portal,C-Level,No,No,Yes,No,15,268,109,48000
3644,Institut fuer Umweltforschung SL,Enterprise,Manufacturing,France,prior customer,Big,2 Years,Analytics,C-Level,Yes,Yes,No,Yes,25,89,96,58000
3645,Karsson High Tech Markt SL,SMB,Goods,India,prospect,Big,1 Month,Identity Server,C-Level,No,No,No,Yes,21,87,11,46000
3646,ERL Freiburg SL,SMB,Retail,Russia,current customer,Big,1 Month,Database,C-Level,No,No,Yes,No,13,248,119,44000
3647,Hitech AG SL,Fortune500,Healthcare,France,current customer,Large,1 Year,ERP,C-Level,Yes,Yes,Yes,Yes,18,328,120,162000
3648,CBD Computer Based Design SL,Enterprise,Healthcare,Germany,prior customer,Huge,1 Year,Database,C-Level,No,No,No,No,8,192,81,41000
3649,Motomarkt Stuttgart GmbH SL,SMB,Retail,Japan,prospect,Large,18 Months,Analytics,Individual Contributor Level,Yes,Yes,No,No,19,83,61,27000
3650,Elektromarkt Bamby SL,Fortune500,Apparel,Germany,prior customer,Medium,1 Year,Security,C-Level,Yes,No,No,Yes,19,122,49,67000
3651,Computer Competence Center SL,SMB,Construction,North America,prior customer,Huge,18 Months,ERP,Individual Contributor Level,Yes,No,Yes,Yes,21,192,108,68000
3652,Minerva Energieversorgung GmbH SL,Enterprise,Finserv,Germany,prior customer,Small,6 Months,Analytics,Manager Level,Yes,Yes,Yes,No,27,154,30,53000
3653,LCH Markt SL,Enterprise,Retail,North America,prior customer,Large,2 Years,Security,C-Level,Yes,No,Yes,No,27,155,94,55000
3654,Christal Clear SL,SMB,Retail,North America,prospect,Huge,6 Months,Application Server,Manager Level,No,No,No,Yes,23,102,139,43000
3655,Becker Koeln SL,SMB,Manufacturing,Italy,current customer,Big,1 Month,Security,Individual Contributor Level,Yes,No,Yes,No,21,50,87,36000
3656,Becker Stuttgart SL,Enterprise,Manufacturing,China,prior customer,Huge,1 Month,Application Server,Manager Level,No,No,No,No,7,288,105,43000
3657,Amadeus SL,SMB,Goods,China,prospect,Huge,1 Year,Application Server,Manager Level,No,Yes,No,Yes,6,25,112,16000
3658,Technik und Systeme GmbH SL,SMB,Healthcare,North America,prospect,Medium,18 Months,Web Server,Individual Contributor Level,No,No,No,Yes,31,125,134,12000
3659,A.I.T. GmbH SL,Enterprise,Apparel,Brazil,prior customer,Big,6 Months,Database,C-Level,No,Yes,Yes,Yes,27,268,146,64000
3660,PILAR am Neckar SL,Fortune500,Retail,UK,current customer,Medium,1 Year,Portal,C-Level,No,Yes,Yes,No,27,533,85,133000
3661,Societe Chimique Picardie SA SL,Enterprise,Consumer Product,North America,prospect,Medium,1 Year,ERP,Manager Level,Yes,No,No,No,28,165,48,69000
3662,General Distributors Inc SL,SMB,Finserv,Russia,current customer,Small,1 Year,Security,Manager Level,Yes,Yes,Yes,No,15,111,49,38000
3663,General Distributors GmbH SL,Enterprise,Apparel,France,prospect,Medium,2 Years,Identity Server,Manager Level,Yes,No,Yes,Yes,20,147,134,21000
3664,General Distributors Inc. SL,SMB,High tech,China,prospect,Small,1 Month,Portal,Manager Level,No,No,Yes,Yes,29,20,40,17000
3665,C.A.S. Computer Application Systems SL,Fortune500,Healthcare,Germany,prospect,Small,2 Years,Identity Server,C-Level,Yes,Yes,Yes,No,18,271,127,57000
